10000 10000
5984 8555 12
8357 1259 806
8755 536 89
1776 8652 182
3690 5705 977
1552 2009 314
966 8999 429
3993 6904 218
1692 2611 544
1698 6763 79
3465 4729 75
9876 48 624
953 1101 476
2325 6188 561
4578 1359 618
8813 2469 764
7135 4354 741
8048 5049 607
5647 8368 534
5763 319 656
8157 324 455
9318 2560 118
5213 3066 887
3387 6624 930
1852 511 148
7148 5017 454
736 8363 397
274 1315 282
1247 6560 915
72 3207 214
3681 2572 218
2444 3937 311
7886 1956 436
3005 6433 702
8181 3419 834
5411 7545 821
8453 1311 423
4238 110 528
9563 4081 826
1681 579 257
4119 53 900
6266 7089 435
4760 5139 86
9544 516 725
4996 374 855
650 4116 619
7415 9737 454
5611 2993 937
4690 2887 863
3703 4668 221
2577 1304 777
6953 43 273
9089 5377 649
7047 6320 61
426 6758 520
8796 662 300
8152 8718 365
5998 3777 297
2245 6254 944
6763 1233 592
976 1326 548
8105 2448 278
7584 589 206
6950 5130 929
1319 8237 361
969 8173 858
2948 191 955
1764 5081 762
992 6329 247
4437 1832 277
3850 5766 620
8529 4343 602
9972 6690 221
2317 6602 236
3810 1604 729
3373 8103 625
1244 1199 138
3279 592 886
9968 4502 275
8489 8771 354
314 3244 525
5499 1518 385
1064 1999 462
2500 32 99
1870 3506 761
9051 1569 486
5289 4650 653
5295 6114 833
6776 224 161
4676 7574 467
4843 978 645
5475 9958 778
906 5378 952
1639 1243 439
8547 7563 887
105 1767 562
8890 8977 120
1230 8547 736
1168 3006 392
8163 3316 252
430 6835 83
4061 6780 38
8874 1490 725
1964 1706 298
8385 82 593
4448 9550 524
3081 211 851
574 1265 908
8475 5145 214
7256 7763 923
314 2078 402
730 1159 89
7612 6313 171
1004 5526 123
2506 7820 341
9762 2492 646
3967 1898 338
2089 4806 832
9943 9505 616
6604 2906 633
3151 6591 538
9979 6595 567
8976 1300 557
2638 9713 683
6232 8873 929
3409 6711 622
5037 8866 198
5100 5229 546
7976 2684 469
1625 2573 323
3063 7213 906
915 751 67
7039 9444 592
1947 1124 413
4322 3804 484
2002 4550 310
9395 4711 729
3342 9282 469
4374 4093 722
9934 444 280
9987 2640 599
6556 1576 813
5622 6780 984
9895 8799 935
2180 9907 668
7238 6802 185
7635 7639 189
135 7762 953
7369 6599 949
2619 6331 665
3622 897 563
7949 9336 529
7465 771 318
934 8432 728
2263 9179 960
5144 6395 679
6668 6967 908
1398 851 471
1244 2218 97
3866 9735 939
2392 6477 188
7761 2678 728
4337 5208 289
357 644 708
66 8546 656
6630 9286 727
7290 2073 863
3538 4818 327
5028 4765 566
7454 2096 562
518 6806 237
5365 6988 172
224 1883 235
7622 1769 764
6018 6961 597
9511 8710 820
514 1539 711
8397 1780 843
7127 1834 408
5674 6483 186
5209 8652 794
1256 7464 475
1284 9059 473
4981 3762 273
3581 5410 553
8193 9774 407
1655 2541 365
2234 2343 458
5842 899 542
7739 5601 357
454 7687 771
1524 9562 727
6857 5491 685
3017 7615 790
8946 5351 551
1950 9932 2
8214 4611 186
3577 3946 635
6743 1860 455
4059 2825 569
3753 4125 866
8550 1699 620
7049 6184 113
4210 9776 342
9227 4383 86
1054 8021 309
3493 9949 636
7381 742 190
2187 8419 19
900 9844 99
3763 3975 224
3557 4654 628
5135 5187 293
5544 7779 276
1442 3806 751
5939 2914 347
4578 2857 915
4638 3037 382
7901 9125 302
2726 9114 639
1901 7994 307
8727 2237 775
592 3235 32
5786 131 620
9167 6243 190
5170 1862 70
4644 4735 933
4589 1996 496
1936 4196 915
5179 7114 514
7369 8311 278
1473 3404 574
3258 832 419
4483 8123 988
8845 8793 300
5076 5817 71
1563 7738 741
1609 4893 506
4676 4339 925
7269 4802 16
6585 9146 335
4481 7792 674
3035 224 290
541 5807 96
8714 6645 93
2724 646 8
3872 5612 27
9482 814 551
2752 6842 508
7548 2499 160
4461 7097 130
6102 3029 368
6908 577 108
5896 289 747
9763 4714 513
9245 1380 653
9705 2181 357
1453 1761 54
2975 9191 900
3977 4974 469
2827 1629 3
757 3518 464
7407 6149 571
7965 5307 610
450 7080 234
8103 7128 733
6261 2709 564
2777 6880 567
165 7313 618
6512 2425 140
6378 2156 114
7221 9173 394
6174 2016 825
4958 1515 620
4231 1620 879
6815 9919 724
4801 1240 665
1423 457 934
9136 1762 155
3009 7083 416
9616 3570 854
6431 7079 169
8590 6126 30
4195 1307 713
4674 4284 272
6621 4765 819
714 2011 476
7084 1623 584
1927 9220 870
5184 1066 353
3741 1599 740
934 681 321
7001 1778 34
6557 4446 314
824 759 204
4456 4570 867
1447 7539 548
1118 6336 47
8992 1966 503
1704 6722 161
3573 1789 957
7148 3368 118
50 7776 873
5702 2200 151
4317 5021 886
5921 7084 308
435 6252 97
9375 3412 180
2311 3267 307
8280 9858 246
3517 200 415
3733 9721 995
3131 3399 504
4110 336 366
4110 2932 611
9498 3156 270
2923 3609 752
6294 17 861
826 3992 408
4904 2003 901
4648 1893 834
8537 5398 506
4993 2483 366
4176 148 576
4488 2828 217
5755 3902 415
677 2647 666
3371 66 264
8819 1030 27
3006 8009 847
3903 4881 935
1370 7233 909
386 386 423
4599 8125 274
6233 7927 304
3767 5054 230
9138 7543 537
9814 5212 39
211 3717 467
3112 1927 49
4074 340 938
5779 2523 656
5166 3992 311
9292 1240 867
470 3616 832
2260 6006 831
7551 1882 705
5769 4231 756
3899 8046 326
1688 8643 471
4890 787 817
5359 2038 13
4219 9969 980
8688 558 970
1353 4965 517
4764 9164 887
2607 9044 385
1226 7995 646
2981 7439 477
330 9035 38
4350 6075 953
9328 1820 778
2735 5733 506
864 7832 794
2034 5641 506
4103 1497 766
3971 7225 728
122 7285 108
6896 1434 818
1314 6791 436
3148 9571 141
8032 319 244
7440 5066 109
8871 5913 407
9642 8555 771
6058 8070 137
8026 1206 837
330 2468 171
9242 9936 571
5744 2177 417
8218 401 796
6505 8727 367
5111 5956 842
4293 222 653
659 4608 265
6122 4214 337
2919 2586 359
8883 8883 828
8735 2467 799
7228 5547 8
5615 7569 577
770 3241 958
6268 5352 244
3420 4849 207
2712 305 288
8253 1615 724
8321 8944 721
7825 392 678
8625 5409 893
521 5729 777
1378 5468 600
9488 4579 849
8173 882 696
3725 2662 5
2589 1685 788
2208 8520 860
7147 1654 753
222 8390 230
1410 7312 546
5538 2736 113
6075 1705 491
8964 8307 822
9330 2336 592
4148 7691 797
8327 2644 641
1829 7277 883
5980 9434 668
1869 9760 116
6361 390 478
609 757 299
4170 8446 343
3264 1945 826
8326 8904 135
7779 1132 914
2022 1238 33
4698 8818 627
3771 3117 573
98 3663 529
3569 1145 610
7632 4427 618
2973 1793 772
6683 5597 563
5586 2581 976
98 3204 352
6924 3445 133
5981 6703 93
3617 9432 773
1827 4317 308
5288 1715 633
5624 4293 503
9904 2775 807
6731 4465 114
4883 1616 372
93 5931 866
6285 4969 965
4945 5665 131
478 4654 2
4050 2902 89
8637 9462 997
8584 1370 742
1057 7702 888
823 9912 926
4722 5648 126
219 5286 956
3813 9662 940
7039 132 524
3817 268 285
3123 7313 254
3498 7423 282
6390 2733 166
8786 4717 538
2318 5333 320
2738 9128 167
4603 2160 714
659 2636 666
8839 3014 142
2063 1799 877
1858 7722 398
3596 3630 886
6233 6610 364
6312 3974 819
5928 7929 434
7553 5363 296
7754 5488 353
4608 4520 147
1684 7568 367
5423 6589 395
3381 2118 665
8762 2596 533
1323 5168 179
6303 9403 682
5611 1713 777
8492 7039 231
3841 7924 661
1808 3278 281
5905 3007 372
9414 409 412
4649 4351 526
1991 1444 385
9195 9645 833
3876 757 761
9474 9570 117
3957 2679 695
7599 2004 41
7202 1430 895
3471 6289 2
8032 5192 11
8098 3457 944
2815 4752 782
1846 9128 531
2284 143 973
8090 1422 967
9876 9870 538
7986 8744 626
2075 7002 711
5765 5508 737
9674 2318 173
8640 6644 870
1458 4944 184
3642 2000 820
8397 517 272
9970 7749 587
326 6439 579
9460 5325 910
2866 5195 368
3558 1124 179
5215 6629 168
609 796 179
1564 2373 790
8215 2420 390
4413 5157 547
9503 1452 630
1769 6611 780
9586 1366 789
211 5817 296
6128 5446 965
1369 4460 610
9520 1690 322
50 6740 980
1885 1387 210
6662 4311 124
8786 9092 432
3958 5374 107
6991 1336 982
277 2109 44
7388 7323 808
5946 2088 579
1237 4409 496
2757 2871 833
988 6887 844
1933 9405 58
9609 4057 542
5861 6497 679
5057 4381 75
9582 3594 571
1643 1381 950
9398 469 588
8988 6746 279
9251 5991 571
5999 2594 202
5189 819 345
6852 5797 504
9854 1494 808
8405 8546 640
3979 4446 334
9309 70 914
7049 3778 182
4708 2145 803
2107 2474 382
2183 2128 99
1039 695 569
4753 1071 511
6568 6756 801
7868 2229 363
1268 1816 982
9453 7193 401
1989 9598 418
6769 7085 634
9775 9170 849
726 1168 984
3100 5548 335
1097 157 684
7225 4345 171
6553 2518 501
3958 4822 640
5920 4400 527
3854 4675 161
1442 6466 36
7107 1581 7
7040 4018 88
6597 512 100
3442 6138 593
8772 4445 565
1178 7089 188
1848 7470 630
3570 1387 778
3876 3540 442
806 2992 748
2952 3974 19
2613 9612 384
6470 5932 509
2392 2510 279
9004 7399 194
9028 1412 346
4832 7104 144
2174 2371 113
4153 5271 922
1694 3628 336
3043 8057 764
1961 1508 684
1703 3731 295
3017 489 684
8197 1226 511
2006 3070 709
542 221 903
9440 8174 894
5672 9357 666
634 9973 554
2139 6563 281
2536 9032 228
8804 7072 760
6968 4149 256
5534 9879 589
4007 2961 231
3749 4300 769
5003 6190 878
7597 9800 101
1524 607 289
3082 3594 151
2444 518 474
5855 7134 695
504 9154 469
3377 4875 317
2590 2266 736
9481 4128 699
5889 3181 739
2006 6336 502
2675 2568 594
3697 3772 475
6858 756 626
5506 1093 12
3070 6900 459
3543 5406 518
1294 3397 598
6571 1199 20
3558 8692 163
7921 8031 55
2937 75 642
8629 3545 492
465 6101 91
8193 6922 89
8062 484 111
13 8677 415
379 2026 159
4406 1554 895
146 7305 316
6189 6553 699
9188 8595 544
3527 9357 532
1024 5940 139
9785 8584 529
3855 8391 199
5441 7300 729
4282 7558 940
6384 1689 151
1181 9194 466
6135 7850 354
1515 2873 241
4126 2479 251
1609 2314 644
1045 2519 209
2249 5258 239
2228 205 315
3394 5177 388
9098 9070 342
8195 3874 258
4993 9354 143
9028 3762 216
1005 2090 255
5867 3833 390
5091 1491 279
6498 616 595
6679 9258 763
17 6862 998
2821 2406 360
9537 1753 698
7157 4623 705
6779 2750 377
6805 2493 921
7787 2633 277
8047 3938 262
6907 71 222
7657 1225 473
877 2659 154
9767 6283 259
1235 950 9
6459 2199 787
6389 6699 393
163 4150 451
943 3307 324
6564 9527 193
2961 322 827
172 3401 921
4866 2073 461
6239 930 455
512 6622 228
5845 990 817
763 7765 719
9572 3 387
1275 5320 761
7036 21 756
3980 5000 310
7501 5190 13
3013 6947 654
4245 9548 712
3704 536 527
343 233 207
3522 3878 498
7794 7629 728
2988 5586 665
3718 5758 428
9128 9462 292
6014 8269 51
7328 2006 556
8620 189 503
8925 271 494
2493 1982 851
2805 936 5
4750 9031 21
1319 5473 962
3666 9396 309
4206 255 788
2945 7435 754
4753 4519 831
655 2702 836
1409 4387 509
3521 7779 434
3506 3268 853
6020 4353 817
1032 5556 162
6361 1727 687
2730 5767 819
549 7221 237
2726 1239 297
169 3450 704
3023 1364 577
6755 696 166
4972 5137 658
3945 5636 994
2070 3711 309
5924 3516 97
4778 1444 357
9687 5106 837
7506 5846 130
8729 9548 688
3753 9251 283
3937 1204 162
5765 7392 705
1795 5604 696
5676 7376 587
4273 9938 79
8893 4582 148
731 5801 271
2969 1355 357
2377 438 786
2897 9281 269
9361 1708 798
7192 4727 921
6382 6531 83
7421 1064 870
2763 2049 45
1584 683 890
746 9079 599
4802 2265 334
1676 7945 599
4482 151 971
4814 2963 788
1047 187 600
3750 5305 379
213 7853 476
1559 834 389
38 235 9
6758 225 571
7855 1432 557
2110 7189 789
4261 8604 658
6714 3586 185
5418 2864 871
348 5955 622
9823 2179 791
2537 8903 409
691 6698 940
2680 561 405
7999 5922 846
4665 5273 308
3891 8884 678
3304 1502 366
5654 971 279
4303 5016 281
2770 1101 564
81 9165 255
8812 6017 607
6742 1124 622
6625 2909 535
6366 8113 907
7396 1191 973
3384 1443 372
8552 4216 481
7796 5547 726
5881 889 82
2301 135 635
6358 6052 795
3829 2318 79
1864 1648 595
5567 9010 334
4853 455 90
1337 1008 752
1159 163 468
2473 1434 580
7645 9623 113
8392 4868 479
9106 3690 684
8559 4174 230
75 3581 373
7806 8888 77
1802 4223 82
5218 2195 210
9718 5302 129
6881 5103 593
1951 9624 324
3552 6083 378
2854 6998 26
8973 4473 231
195 4199 518
6760 1094 699
9822 7719 453
7887 9163 18
9391 8138 335
9785 3050 108
5629 3083 894
5655 8138 604
9515 5455 108
4839 3330 439
9197 7282 152
7963 7000 775
2648 2597 994
3223 4441 996
2560 4444 309
4041 7908 617
1466 1318 673
2190 8299 534
9068 8178 327
4089 7099 151
9512 1284 642
389 9794 823
4067 3728 517
6583 806 789
3884 4272 799
1358 5101 997
8199 476 805
3602 1679 995
4746 7268 392
782 590 414
1855 8016 421
367 1906 514
1134 49 781
6379 89 852
6465 9695 523
5455 2983 162
933 2377 135
6738 4190 784
1642 8511 409
4027 2794 533
5446 7018 487
4097 3820 122
2289 5418 6
9426 8845 221
7065 2486 458
659 4399 792
7465 4810 92
7080 7134 303
8273 1844 119
4033 3549 734
3324 1815 555
26 6084 484
9287 2452 247
3070 1914 283
1521 6638 533
1666 1772 68
4882 9232 275
1270 3916 315
8704 599 533
9440 402 723
3206 2372 995
4185 3076 534
5567 2465 790
3437 4949 836
4386 8070 899
8377 7022 679
2388 829 751
1325 147 800
8368 2394 619
1245 8510 5
9450 2198 346
8726 3921 48
8673 3230 555
9254 6375 40
9735 55 744
7474 551 777
4916 8852 762
7183 4537 381
2986 9529 639
7490 3046 549
9548 3744 568
9846 6246 495
2900 1229 964
9810 1222 348
1800 6675 4
22 9995 722
8215 7293 502
4802 682 459
6936 2326 702
9584 3800 628
8379 7585 860
8625 4722 555
6074 5395 973
1413 8620 111
5030 2449 498
4768 6069 150
6986 8369 503
1978 1108 806
1195 521 266
462 1648 15
7626 8660 357
366 1289 796
529 5177 351
2982 1046 710
2935 5653 772
393 8239 773
1722 9885 279
9619 3546 34
6660 9535 605
2161 9363 444
2237 7606 878
1404 5126 124
308 5224 114
6235 5154 552
830 1755 449
2538 647 438
5536 2651 346
4721 6817 281
2404 4467 234
2383 7695 138
5377 2378 206
2920 6847 234
4908 5221 662
4720 9597 90
4445 471 90
6318 75 340
2664 1095 34
2812 4536 235
1933 1111 145
80 2344 483
2575 5580 325
8856 2761 311
6983 871 443
6769 2801 613
4362 6737 393
4656 1587 905
7929 374 124
2354 809 729
6205 3786 447
7167 5229 603
2338 3276 15
564 8386 494
6947 3523 63
2362 2434 620
9845 1179 172
6248 421 666
3458 1681 427
1094 3999 874
4105 8291 230
6250 8465 924
9262 733 62
3747 9176 701
7045 1044 631
1570 3762 847
2062 4697 736
6772 405 155
7302 3721 430
9443 1919 644
5048 2556 811
1743 1971 295
960 7602 304
5882 2114 983
9530 1915 107
9063 265 822
5380 2388 494
3179 2179 732
1821 9961 170
3483 5313 843
406 1849 118
9196 2410 538
2770 5266 409
9676 44 726
4336 8032 540
7418 7198 263
4087 1101 768
6861 1921 653
5104 1022 683
6608 7434 29
7674 74 639
4932 2423 202
6235 5186 137
3749 1575 844
8127 4141 643
7333 3839 373
286 5584 754
586 3261 815
1381 9075 608
4853 9569 401
8752 7712 610
8620 859 469
6774 9238 771
9291 656 561
77 3675 984
719 8728 209
2834 1156 318
9121 6900 509
1334 5794 59
694 3554 857
7933 644 702
2146 4341 160
305 7367 392
8652 6610 657
7684 2479 451
4959 8398 666
5706 3753 258
6131 4704 112
7555 9642 299
4949 8431 665
5621 5307 914
6027 200 848
907 41 355
3446 5801 792
5777 9681 873
4733 6089 56
2489 9313 763
8987 9975 201
4947 544 469
5924 2677 705
493 4367 325
2830 5483 306
5249 4230 366
4511 2456 287
1048 114 978
8909 2452 688
4030 3528 114
7909 7426 682
9343 1256 787
8093 4145 152
8482 5661 403
475 2684 915
2970 3915 137
2425 8679 517
1846 7047 105
444 2819 765
4390 984 587
165 9435 311
1849 1288 169
7392 353 24
5408 9475 680
2397 6385 525
4121 9112 655
5207 2420 563
3899 8242 368
8137 2749 838
8928 9029 573
9547 2495 999
1082 3578 929
4737 6540 659
6846 1617 400
5528 1813 310
335 5682 462
49 3583 171
1139 1503 162
3379 2816 394
772 2405 221
5916 7112 953
3527 4195 946
7219 3144 356
6459 352 72
1606 525 756
1129 234 522
9280 4786 661
8581 3160 143
9051 3458 201
7981 3843 141
6278 5689 370
1324 3751 949
7924 1033 176
7743 1788 397
269 4134 607
2625 1952 864
9614 8098 123
9296 5884 823
8520 3036 37
3479 1518 993
3219 7846 761
4237 8010 891
5828 4593 540
4022 6375 973
2477 2066 844
532 9013 94
9330 7395 248
6846 1081 319
2426 6957 320
346 2521 585
7092 1357 512
3008 1592 815
271 2283 462
3556 2768 261
404 520 801
4894 6761 650
7999 7758 358
7608 5286 136
1164 2244 669
3353 2787 116
5856 6156 919
4857 6306 510
5998 1256 203
239 2846 605
1894 5345 798
4573 1767 993
3885 2123 497
3890 9444 728
8880 8230 177
9657 4673 60
9558 4066 955
4245 8576 76
9469 2720 606
3686 5081 612
2355 6726 369
1128 9853 257
7510 5749 681
4831 4089 24
8166 314 963
4822 4948 318
4128 1287 108
4687 8405 749
4807 2495 788
60 4175 200
2110 9642 545
7838 7484 561
8432 31 22
3132 7896 329
4950 6297 14
2464 1956 887
4091 6900 346
8335 5458 380
4076 9373 12
8439 3052 348
4203 8026 818
658 6060 935
3981 493 543
4787 5267 734
5741 8163 553
8040 8125 475
2651 9337 427
1366 4591 931
1131 8308 232
4108 3849 982
3150 4964 643
8834 2371 639
7966 6550 599
9143 9957 261
9782 6362 518
4534 1028 585
7629 1151 325
9598 4622 609
346 9899 707
3870 579 293
4052 2277 995
69 3223 940
670 7078 356
3286 8330 76
409 2941 638
1283 1350 836
2844 875 6
4274 8908 548
547 6681 917
5965 400 377
7901 3599 835
7885 8295 715
7482 5893 199
3730 7507 655
5432 3328 200
7037 2779 121
628 2188 659
6383 2419 432
5252 6322 442
401 352 328
5261 4404 603
4295 5319 7
4316 903 567
821 2313 405
4335 5034 375
1742 885 795
6646 573 127
5937 4079 104
2532 4650 225
7054 4850 66
7296 3174 123
4409 5825 178
2417 4516 727
1967 57 526
909 9280 873
6634 1976 158
1282 9126 704
1688 6584 231
1408 2182 42
5050 1258 610
8616 8371 637
1151 9550 481
7847 8903 379
3859 9085 596
6098 9988 749
5607 7025 999
204 7754 581
9557 1237 977
4475 1895 723
1613 7770 450
8419 6437 614
1478 3956 466
7651 9008 32
6571 9468 765
6820 1142 298
4218 2700 269
5962 6459 259
3980 3399 393
91 4624 307
4072 319 624
5816 8021 983
6380 2247 288
4990 224 579
6254 4001 493
8637 3571 608
4982 1478 971
4111 1607 304
7809 6838 887
5815 937 692
2769 3241 489
5847 2421 454
9153 561 295
1990 8208 583
7413 6959 386
4610 476 651
8531 5300 100
6760 6833 502
5750 777 132
6048 5322 525
158 6791 655
4966 3842 282
6121 654 906
4070 371 560
9733 1323 688
1529 4619 505
3247 6329 202
9993 6705 781
3176 8854 909
5725 2880 641
1699 975 511
9517 8193 281
5477 2427 520
3500 9862 743
83 837 999
8919 8895 328
8931 325 252
424 2655 83
1898 859 415
4510 6219 476
8241 5253 467
1848 9330 303
3493 5600 320
