10000 100000
1475 8465 50
7904 2287 30
1019 6124 46
3264 3536 46
7254 4009 98
276 5134 83
8332 4981 91
5193 3259 49
6608 9679 62
2733 7064 31
6676 7199 26
2145 2509 54
5960 539 15
422 9355 95
6735 1549 85
4311 4897 8
1355 6151 83
5064 2067 59
9478 6285 44
5413 616 62
8348 7690 17
3270 3571 33
4105 3192 48
7779 8863 80
5236 3245 45
1173 9500 69
1522 7956 28
4845 7796 28
2471 6168 76
5761 7576 18
2899 4300 3
8029 1880 28
7227 9022 8
241 2106 66
2797 6607 8
5694 6230 54
3611 1007 38
3966 8431 22
6655 819 15
4983 9040 47
5524 5201 54
954 5811 56
7392 643 67
9445 1424 59
120 2497 62
3434 8689 26
8883 6080 73
5873 7916 29
7923 9563 11
8418 2996 17
2242 2768 5
8564 1207 11
2723 8338 22
9860 3293 44
9506 1888 92
5148 5581 16
643 5533 80
5571 850 39
5326 3448 68
8944 9377 71
9868 9609 8
4629 6175 13
5881 998 38
8149 3290 77
8021 6588 46
8863 9211 92
1327 8570 86
212 3979 13
6049 7568 94
7162 7489 74
3072 2600 43
8794 4495 23
6662 3559 78
2487 1459 36
5474 8652 69
3025 4433 82
8634 4838 98
6237 7324 62
8977 4085 31
5946 1799 24
7750 7143 74
5149 5132 35
7807 4685 30
9011 9499 73
8725 6777 7
1713 1401 96
261 2857 52
4583 3395 5
8496 199 47
9663 2928 84
9443 4424 63
4645 7637 73
2971 3282 20
6787 240 33
8955 5547 70
5602 7943 22
6340 7442 23
4083 520 94
4794 6245 9
6620 4801 46
406 7235 95
5390 3657 3
5461 1697 46
5085 8506 48
8716 9225 61
8479 8363 6
1722 4822 50
9960 3733 40
7889 4252 36
2526 1275 2
2818 1535 7
6971 2188 92
7438 4406 44
8031 8853 9
8570 3241 71
1695 2568 35
2884 6521 48
1341 4751 4
9633 6494 56
6145 7902 24
5898 6470 28
6955 2054 54
3687 4314 28
3804 4684 7
4123 8456 63
2494 9854 100
444 8979 65
8085 3864 12
5457 622 92
6554 1294 72
7001 1502 39
8656 3163 6
3467 408 60
6676 3663 53
4241 5208 34
5501 1999 1
1216 8278 24
6774 2430 58
7318 9512 70
7618 1665 53
7128 8846 14
848 620 45
8121 5781 64
3823 7317 11
1753 2838 88
255 3601 75
8799 4860 89
9811 3333 23
8216 2477 5
4301 6280 15
4255 8752 58
3366 5715 78
3289 546 89
160 9318 5
8106 1118 83
4196 7037 100
4005 6113 77
2354 5610 1
7074 3508 7
6828 3328 59
881 559 34
6271 7181 36
5970 3225 91
1563 413 90
3352 6896 79
6386 2205 63
7912 2199 87
3544 4820 50
8016 9474 46
8722 8387 54
7523 2344 6
3684 4598 53
507 4065 60
2673 5761 40
5283 7353 99
8516 6935 16
3553 3187 98
8043 8525 37
5124 7103 19
4939 3145 22
272 3492 75
2662 5246 5
3933 2045 5
8523 9042 66
6003 1353 17
7947 2054 52
7867 9721 60
4306 4964 95
5347 2648 23
7523 8620 41
8359 8939 78
8132 5345 11
626 9234 51
8466 7044 48
5778 7723 46
1608 5973 81
9885 3003 78
9073 9241 25
8788 5633 41
3207 180 67
2733 469 81
4879 4813 58
8974 4795 55
5279 6417 57
5892 3646 3
5402 4094 19
5663 5236 17
2594 6603 20
4028 7167 69
1873 9529 8
4880 1540 28
8531 3347 26
6704 4758 100
3320 5080 47
6025 5788 1
585 2668 55
7254 4450 66
8108 3997 69
9900 4943 35
3734 4942 37
6228 2016 32
8481 3789 49
7280 2603 95
8106 6905 71
9665 1679 90
8635 3192 21
7553 9451 62
1787 8185 23
8678 2929 84
5544 2273 88
4363 2917 62
8849 9968 25
8496 3306 46
1404 6861 62
681 6938 35
6447 4932 52
2382 7460 79
5566 5522 86
6054 4910 36
2807 2198 11
4439 9833 81
1564 5140 64
4361 8162 75
3925 8226 50
5156 8234 54
5901 8223 15
7073 1056 50
9026 9308 6
7780 8578 95
9897 9829 18
1253 2929 26
8419 2950 98
2778 3207 89
9297 365 67
3595 7521 91
7084 9640 56
4400 3131 26
1650 28 97
198 2222 2
9690 9628 67
5374 3785 95
6279 2352 62
8423 7931 48
7834 3377 48
4467 669 29
2444 6121 47
9712 361 14
116 9701 27
9979 9615 12
9722 8106 68
3345 8152 90
4388 3771 32
676 2020 69
3528 4916 13
481 7011 84
847 2274 39
419 9905 39
8305 7961 25
1206 5365 93
2575 4165 21
110 1767 63
6634 395 8
9478 5132 81
367 4156 34
1958 8345 40
3694 9123 77
4170 8576 20
4041 8022 56
87 2746 14
369 5131 52
9540 782 94
9707 164 26
8332 8165 11
4629 1226 34
5335 575 52
6278 2004 46
1299 3577 38
1099 6613 95
2870 192 69
5976 5170 22
3256 7212 68
4667 71 91
4549 8489 7
5847 8340 36
8404 7692 47
4150 312 19
9515 1384 95
3874 9667 41
8327 586 70
4665 3834 51
9026 9739 73
4389 9299 61
8912 8040 19
9348 2120 11
3781 7894 67
1286 5241 29
8612 547 68
7159 8015 35
7246 9744 100
5040 9326 71
7839 1770 87
8299 8434 7
7992 5517 21
6384 3481 9
4895 3278 65
3955 3360 5
6836 6916 36
710 1825 9
164 4461 44
1374 7625 96
9725 4936 23
3609 7647 46
2472 1768 92
3377 5836 6
5741 3508 16
9004 1120 63
9738 2230 15
8942 3904 65
2081 6152 24
4032 7866 58
753 7693 41
1923 8140 94
7544 7364 97
9059 7347 82
9965 2581 27
3130 7898 34
9563 8067 79
2447 8479 14
6130 1806 46
4226 7635 61
1155 3237 56
228 5314 94
4391 3279 79
5204 6247 14
6935 7892 95
3458 220 100
481 9842 74
1055 4668 45
5780 6891 50
7892 6149 51
2965 8691 94
9040 9289 31
9560 4343 17
7686 6491 37
5917 4661 27
9665 4084 65
1477 6624 99
1614 3441 75
5 5114 92
3461 8125 54
6131 7352 51
7850 2414 29
5608 6504 40
7012 1165 64
5940 6407 11
6503 8879 20
3208 5425 9
7463 9510 1
4422 1158 11
5278 2492 6
500 5697 84
4152 5531 55
7826 1523 50
4538 4878 5
9913 7416 82
4305 6309 23
7390 1395 39
8164 921 24
9250 551 6
3907 3113 3
9318 4287 93
302 1168 81
1893 1967 19
2046 1054 46
322 3112 40
2874 9956 15
92 9973 47
4360 3433 81
1426 7912 35
6584 8051 37
1958 7153 29
9752 4838 40
6451 1808 43
7294 6376 59
6079 5876 90
1558 9216 63
9817 7547 36
9251 6452 99
4672 743 99
4822 6878 75
9910 2053 11
1941 1797 8
7945 6787 15
8543 8320 91
1370 4338 49
5246 5898 45
637 9445 71
4971 4011 20
1520 6643 81
6216 2727 95
1614 6360 6
6661 7393 37
1451 2202 62
3983 101 35
3557 9372 86
6394 2656 48
7335 5308 52
5825 7972 66
63 1430 89
5174 6320 5
4003 9551 31
3271 3374 100
818 1010 44
8511 9208 95
185 2384 16
5541 9559 66
5020 7036 13
4439 2046 96
8931 1678 62
8909 5 25
9034 3606 43
3951 7253 85
1399 2565 32
8419 3088 59
6549 5706 84
3554 1379 34
7525 5083 28
6994 7782 59
3385 2936 19
9112 359 80
7590 8022 4
6445 2476 48
7677 9771 10
3706 2134 49
8528 9759 99
6010 6189 76
8222 4629 61
2588 4056 76
239 2411 41
1118 3056 16
5030 8983 98
1294 3034 27
6531 2389 64
8996 7265 1
8338 4219 55
7535 1168 51
8129 1606 71
6165 9854 9
7522 6010 40
9328 7560 13
2261 2691 57
1884 5001 64
4562 3237 36
6364 4993 56
3254 4744 48
9780 8282 5
8105 6558 83
4104 7283 57
211 2548 5
9200 612 99
7433 6958 60
2420 886 74
6845 2912 12
5185 2084 25
5589 1396 18
4600 5940 33
7767 5631 66
2634 3429 48
4759 662 6
1963 1082 7
5757 1996 95
3593 6968 83
3892 102 60
2605 3128 70
7727 3686 55
6695 8683 6
9191 6164 88
7585 24 21
3638 379 37
6668 2571 77
6075 771 97
2200 8802 46
8416 9488 95
351 7211 67
6684 3693 8
8692 7481 1
6235 2150 23
9767 7737 91
7806 7543 27
4198 260 20
4243 9964 54
8911 4816 7
5818 6137 91
5821 7050 79
8672 5858 57
3880 6303 8
2523 9874 90
2660 6430 12
1256 2052 21
1784 6396 28
6757 2641 40
8741 9257 80
7376 2490 29
8871 4512 23
2536 4921 93
6681 3640 12
6801 8479 16
1197 6853 1
7984 3679 9
7372 681 89
7326 753 62
824 4550 97
2439 6039 51
7869 2748 94
192 3210 92
6882 9341 55
2504 6219 32
5744 2973 50
2106 2939 41
9598 6119 32
9563 4686 26
4959 9695 23
8993 3132 14
2749 4539 94
1211 5157 70
8561 8092 73
4906 8653 95
705 1292 19
2603 9421 96
1462 8589 31
2632 159 92
7956 2829 46
6225 7343 35
296 9635 29
4647 1909 58
401 2449 45
7608 5190 81
4436 291 21
9957 355 56
5087 6413 33
4236 9831 93
6166 691 20
7010 5632 98
6200 8864 81
4587 7737 53
9441 9294 41
9227 8381 90
3468 5904 54
4440 766 10
9341 3039 29
7028 482 90
9614 6456 23
7531 1665 59
2041 4797 20
3312 2214 26
328 3885 89
9343 7348 33
5002 8548 79
3487 8675 98
3796 5516 23
2919 4049 77
7855 3993 5
2602 2118 6
6266 9672 91
3227 709 58
7526 3792 72
4837 1971 1
9239 4336 79
7858 514 53
5952 1595 63
429 8605 79
9998 8089 90
4810 5895 29
505 4770 38
1879 2555 67
7481 695 45
6617 8318 33
6900 1224 14
3501 772 75
1625 1961 93
3658 3022 44
3261 6240 59
2884 8038 5
9471 8055 43
9726 6713 23
4368 4905 43
2114 4483 39
6157 1033 14
8181 2122 77
8452 1618 42
4390 8454 15
1477 1942 95
9496 4759 57
2858 5105 21
9075 6345 17
3322 1287 36
3048 3802 70
1602 7766 55
6569 1842 97
8313 9863 2
5967 5460 87
1868 9115 17
5885 7373 66
1474 7217 26
1950 9380 13
2012 9474 94
7136 9410 29
2807 8252 46
1208 9122 65
400 7985 4
5186 5466 33
1604 2897 21
6938 3128 72
4667 4793 68
4359 3190 84
2447 3622 26
1649 3697 45
9225 9312 38
1710 5345 88
1338 424 4
26 9245 34
9855 3084 34
4231 7039 13
894 4847 27
7149 1479 86
9107 5237 77
2964 1019 21
7922 7779 10
8124 6924 30
3009 2949 20
1323 5120 72
4705 2705 60
4990 6770 96
5681 3333 70
7860 6986 43
230 6502 46
8201 4673 68
5577 9263 9
2570 6346 42
1862 1043 47
3435 3752 10
4895 3768 46
8477 321 45
9187 2985 39
6713 9012 95
4328 8165 81
15 4485 81
5348 8597 92
1535 3867 50
6714 4767 67
272 6591 4
6896 8777 80
4217 4500 1
9800 9414 81
9488 4926 72
2522 8077 86
2499 2588 3
4120 7195 23
6409 3156 71
9943 1590 30
9500 8729 20
5146 6069 25
2004 9106 19
3447 2284 35
1944 9490 66
1647 7876 98
5977 2189 41
8657 9004 28
9754 4847 39
4474 6837 38
3809 1874 11
2410 3109 80
9415 1481 12
5386 5959 61
1328 4427 37
6572 3965 58
4518 576 32
8605 6754 58
8641 9259 33
4816 9625 73
8463 5814 79
4946 5859 76
7605 1356 68
9789 7019 91
5212 5472 13
4861 3415 69
3377 4271 15
3227 3100 14
7291 633 99
3151 7216 12
2938 6041 10
3190 8502 17
3897 7113 78
9403 4512 52
5245 7924 39
142 3463 70
1724 185 11
7155 6202 13
2846 3918 52
8475 6298 43
6300 551 50
4646 1134 77
2011 9104 80
8792 2454 22
2136 6789 40
1467 1552 49
1936 7172 18
9173 8465 67
1823 5789 51
1910 9866 7
9421 201 67
9513 4042 33
2821 5442 33
8622 7088 78
8096 2020 33
235 6819 44
3864 4774 89
5454 7641 56
2824 6317 99
5492 6552 89
8480 9585 95
254 6483 93
1745 3156 86
5556 8242 25
8837 29 98
5965 9412 70
9309 3866 56
1032 7368 74
7752 2241 3
2154 3191 59
4824 9481 20
2714 7062 68
8742 8024 84
5514 5791 29
4520 886 84
8471 1417 7
8243 285 75
3253 4713 5
6677 4415 5
2201 557 81
3399 6580 38
3595 8266 67
2209 5777 30
2532 9668 12
6694 1983 12
1739 9515 43
884 4177 30
3065 5382 8
867 9690 1
3178 3095 79
1414 2140 74
6008 7301 53
6684 4911 44
9197 1001 68
424 3134 54
1283 4994 33
9039 5724 92
736 3449 96
5785 4274 70
6526 6769 53
9237 3617 16
8984 8548 75
7421 1571 90
7721 928 78
6203 9492 13
1142 2540 39
297 8102 11
2484 3913 43
9880 7198 79
7239 2531 69
5421 4115 100
2752 8172 10
6241 6038 92
7295 9014 32
1067 5258 4
5899 1890 82
2616 6074 81
8062 7197 71
7891 7278 18
2484 6218 37
1033 1013 88
3583 474 81
6397 2434 40
196 8443 52
2639 1348 33
8783 6569 98
2514 691 38
5167 5314 45
2945 1492 95
5716 5233 60
6942 5461 51
8543 875 70
3197 7466 47
8911 6115 36
7521 3418 75
2109 6836 66
2866 8567 34
458 5839 96
7165 2130 5
5259 9289 10
9799 3328 15
2606 8742 13
9178 4004 81
7382 7675 86
2517 8199 100
7013 7264 18
3502 3971 54
7546 6174 60
2251 4094 87
9560 3797 33
3369 1177 56
1949 1509 54
6031 4873 24
713 7658 76
4622 3575 43
8406 5637 3
8171 666 10
748 982 56
4923 2048 71
3690 352 45
7671 2540 88
5942 7519 34
3886 8573 26
9725 7739 32
1148 6270 49
3198 4141 93
2323 407 22
3712 8472 88
1989 6451 26
4542 5623 26
5599 1873 82
2598 4831 76
8203 8509 28
6165 8125 75
6189 9310 17
1823 2097 18
5445 7230 5
8495 5572 15
5528 7858 95
6595 8649 10
5529 9483 19
6806 486 45
8269 9346 78
7862 9359 68
3328 8521 78
8007 3711 81
9914 7429 54
1983 1220 89
7037 1105 30
2747 9184 79
6491 3748 94
8926 2968 95
4071 4446 43
9860 9685 55
7377 6961 31
6641 6516 94
7591 5438 86
9021 8579 35
689 2559 39
174 9550 41
4223 4759 67
948 4985 12
9057 7388 53
2882 7872 71
191 5442 15
5786 8606 16
8670 2783 44
5015 1766 7
1492 5338 10
4920 7269 20
6453 6486 70
6300 805 36
1928 4607 48
3234 9532 90
851 7774 64
7901 4806 50
3949 7555 88
1673 3337 6
3750 3877 11
3942 5867 46
3028 3697 46
8531 9187 64
4406 2117 14
6945 7206 19
8496 7671 21
1993 1111 48
9425 3605 84
6150 6593 91
1978 8404 62
7479 8412 73
5089 4961 93
6381 1767 78
1244 5266 38
7292 3036 9
9835 2432 36
2195 3658 35
6048 1369 91
1142 105 30
1053 4987 7
2403 4192 13
3513 7677 58
6505 1524 73
3183 7929 20
6768 9276 37
4955 9278 11
6280 6528 19
1419 8029 72
7845 6782 96
7320 4313 51
8560 6936 74
4486 4764 34
3302 1985 53
9182 3009 5
6340 7157 27
4966 987 6
1715 5577 15
9055 624 78
8233 8431 64
4291 833 86
3399 3259 43
3141 5856 63
4053 8258 9
5067 4134 71
2717 796 84
9552 4546 10
6784 7725 44
1483 4539 33
9311 6775 65
5139 6972 47
3085 4862 49
1186 509 68
9361 8560 24
540 50 81
7456 2600 75
8461 6763 54
8380 5008 50
1511 5764 75
3287 906 37
3789 6461 87
4606 5336 25
4658 6250 55
5706 270 47
9112 8274 3
493 4250 83
6905 9942 17
8283 5836 83
9698 4844 19
5515 6348 59
3472 3133 72
8049 2158 80
6707 5190 63
6120 3156 75
3904 5743 30
7953 7064 3
2830 8429 7
3072 1569 97
8217 1673 1
1897 8268 51
5273 8140 78
9809 3757 29
9597 3982 46
7253 6603 91
1355 809 90
4513 4392 92
5537 2532 63
2979 8585 98
8859 9855 94
8263 8111 13
122 1987 93
2032 5923 94
5299 3489 19
6699 5225 66
3001 4184 32
7785 5748 66
7800 1919 6
2746 3066 52
4107 4134 80
2370 8076 22
2832 9702 64
3136 9281 22
681 4823 69
3606 9378 6
4749 6697 16
667 767 16
8431 4843 73
8996 9208 89
7253 4232 3
7667 4392 80
5113 6329 61
5686 8020 59
4377 1839 7
9900 1393 29
1987 743 10
9088 1584 33
9327 2533 39
9769 9525 70
9369 8232 21
250 8985 63
2901 3965 33
3837 9293 60
452 9123 34
3916 8720 54
7640 8585 71
374 8106 86
3222 4776 24
1433 5618 82
7657 2665 12
3465 4131 28
4527 7299 93
8345 1903 67
8842 643 40
5309 3003 93
5981 6963 29
900 8301 15
6256 2584 29
7048 9865 7
3950 566 25
2047 5453 6
765 3139 93
2496 451 15
1015 6482 32
3600 3880 62
9267 9198 35
6055 488 4
7900 3908 51
3930 532 92
9805 6664 35
2432 8580 53
477 9598 69
2632 7788 43
893 5180 40
8514 2686 62
5072 5503 58
2960 1285 73
6697 1839 28
1883 4133 49
1953 564 9
8831 3093 16
7976 9681 76
1151 4381 44
892 157 59
1574 2763 79
2472 2963 79
5222 5062 86
729 4665 100
6858 2498 94
1500 2406 22
1736 9626 85
8858 7055 56
5919 7860 58
203 5979 48
2519 4512 56
1750 7352 56
8370 5254 91
4145 2681 52
6498 5672 92
9908 7674 74
2602 1039 65
8910 9744 93
5580 7488 86
8394 859 41
9590 5937 68
2222 2472 21
9654 5219 13
84 3826 88
1761 8236 68
4641 8767 84
3328 6707 8
7427 7297 79
7429 8109 50
1035 8305 70
8288 7966 92
6941 6353 23
5474 6159 57
9660 14 92
3566 2559 69
5628 3547 71
8263 8904 43
7694 5838 39
9177 7026 44
7894 3254 71
8403 7948 77
5300 7021 68
6605 7244 56
2526 4317 28
2583 6893 76
6371 3058 44
553 3865 91
679 8729 46
4508 7458 50
9793 3004 7
2285 2072 64
443 3134 13
8057 158 76
21 8143 16
1765 9009 92
1625 2248 85
7143 9732 4
7391 8551 55
3117 1072 89
4528 3293 14
6166 8878 1
4811 2984 37
323 646 14
7266 6406 90
5041 2293 75
961 2303 62
1256 1632 75
4053 7188 54
7962 3570 49
7650 4967 26
5221 4216 86
5476 4828 9
1616 2083 61
989 7046 33
6470 2187 89
3793 6542 7
9317 2559 71
8949 8577 76
9733 4134 28
641 626 44
3849 5547 48
2397 2756 100
6868 6663 72
704 109 29
6000 5886 64
5557 6006 21
8726 7279 7
4038 6593 35
5080 4946 5
7805 4299 69
3606 5464 14
888 1543 83
6237 3343 64
2769 2667 51
6550 5324 27
2828 4505 46
2383 8454 15
6746 2882 2
7863 8904 46
9559 8392 19
3051 477 97
8387 1585 50
5506 2225 94
9018 6524 75
8527 3458 69
933 5032 2
4477 7460 5
7920 2715 85
878 1478 66
2643 440 36
3194 9278 10
9133 9330 49
6466 220 44
4029 9997 87
1419 9094 17
2175 5865 76
2885 2320 28
8445 5661 2
2404 2102 20
2863 1039 37
9748 6862 4
9402 6321 38
2934 4987 85
6512 4971 42
6651 5894 81
1701 8244 69
1463 1944 94
5249 1092 15
9227 3767 94
2128 175 58
4460 6213 69
5432 3425 14
1394 2513 80
3760 6839 27
9285 7714 61
9293 138 1
7835 2038 44
292 6265 89
6350 8982 28
1101 1530 5
2598 5590 2
8918 104 92
9523 6200 74
8857 5456 95
7589 746 55
6510 2729 39
8178 7059 99
5422 2404 53
8848 8978 2
7677 4697 44
991 4003 86
5273 833 50
5575 8807 13
2923 8129 64
7147 5421 83
3702 6807 95
1529 2717 50
6434 4673 27
1114 1461 73
4595 4788 82
9732 521 85
2827 4134 40
243 3147 56
3566 7591 58
3166 3513 84
8576 9104 77
5428 8547 100
9412 2291 56
5270 2093 67
823 9843 27
9916 5307 35
2291 3935 64
8205 5585 30
2334 7264 64
9856 2853 27
6722 5022 75
7667 4703 88
4428 4005 94
535 5005 78
2057 3652 39
66 8344 35
7078 5843 28
9474 1371 100
9205 897 12
8137 3450 3
7938 6130 1
7687 2939 46
1815 5262 51
883 8633 13
8277 2539 59
787 6445 30
5167 9395 93
2272 7506 26
5332 4110 98
4641 5804 16
9557 2364 33
757 6390 36
3918 2023 78
4198 9116 84
6915 5364 54
7265 8421 6
3031 2536 96
3991 408 6
5620 1466 48
7767 2333 36
1273 1378 80
2182 1660 41
6424 2180 53
2837 3177 60
9082 230 57
7865 9536 44
2044 6553 16
760 8643 10
5424 5177 12
8574 8521 18
4871 5189 96
1048 4542 45
189 1530 15
1112 8268 94
3358 2126 62
9604 39 42
3237 5856 10
5079 8524 66
4961 4858 41
7801 766 36
1957 9462 64
7944 3871 93
4506 9275 65
6862 7129 88
5690 3551 81
5777 8554 1
6153 8675 17
20 3653 37
6068 8023 33
8119 8848 1
7290 340 83
1263 7213 28
7506 6017 51
909 6449 68
5953 8929 96
4862 840 90
6030 9275 36
3955 7836 1
3543 8043 92
3764 4256 9
9395 9979 65
906 6291 37
6289 1367 24
6388 6695 1
4026 260 100
6823 4891 49
2306 2105 96
1767 241 74
6089 829 59
8459 5035 61
1182 5066 81
7295 1814 32
9666 2235 79
5320 1243 30
285 57 4
9310 8935 11
3423 5846 35
4792 5530 81
5779 3669 10
4325 7532 23
2202 7470 30
1881 1872 15
5886 3695 56
6073 332 86
8395 749 56
4982 9237 85
3975 9521 67
4892 1438 17
2333 6961 38
4976 1630 52
2203 1876 55
6690 7202 70
4249 4337 58
8355 3563 62
3380 1817 6
485 7968 28
1866 7915 73
5651 9214 72
8222 4537 26
5164 6858 68
6062 6243 30
8492 914 32
5534 796 86
4071 1494 60
8461 7360 40
1477 3542 56
1639 4192 1
121 8815 25
6501 443 4
2280 52 50
2935 322 84
7463 5040 60
6788 7099 98
1670 2724 50
3884 8517 75
915 5330 38
4681 9857 3
7483 3448 38
693 2564 74
8332 8961 59
9795 6648 12
5667 9715 36
3610 3437 10
8532 1349 61
5216 5525 57
8378 9228 3
9953 1186 86
1506 7923 9
6092 1805 91
5439 5787 91
1824 4750 36
8274 5500 42
4185 5664 51
7893 9471 80
9020 9892 79
7765 4043 70
6131 628 34
1531 9836 44
2667 4084 58
8558 9306 5
8712 5418 52
6346 6809 7
8711 7563 8
2809 4465 64
7171 7153 44
219 9279 31
4334 381 5
3034 5148 72
7232 4480 51
348 6835 100
6114 1095 81
8314 2435 60
9901 5883 45
2944 8754 67
9549 1463 84
1169 1747 86
5186 6988 69
9046 1593 61
7482 5927 84
5202 6700 35
7994 4838 61
452 9289 94
1315 5241 39
4845 3154 8
6804 3878 42
6590 2400 93
1058 2411 45
1489 9396 29
5639 3600 16
7354 1710 28
8096 6075 13
4303 1556 46
1764 9015 60
9021 4184 83
3465 186 17
4473 5653 45
9506 8542 92
5932 4895 81
250 1818 36
3856 5970 70
2428 7597 71
137 9164 77
4217 8576 87
4872 5611 97
9963 4531 82
6851 4154 41
8724 5139 29
1700 1439 60
9764 6499 68
5559 8149 7
7230 2378 19
2488 9172 26
5958 7682 43
124 9328 20
6928 9474 55
7292 2796 32
5686 8970 58
6942 3719 3
3928 345 92
5494 5696 99
8586 9619 100
7702 7360 65
6289 5915 25
7719 5162 56
2656 5657 1
3357 7187 99
3786 5455 73
2975 2517 82
1309 1174 18
707 7974 34
5209 4541 14
6038 6006 64
576 3205 86
3425 3160 10
670 6519 77
9747 8470 5
8000 7707 92
7730 8473 69
5545 9898 92
1808 6601 19
4186 1507 49
7709 3765 59
6519 1410 59
6390 4961 57
8497 2621 62
6424 2711 99
970 9311 47
6696 6636 36
9398 753 32
6294 6024 12
6537 4756 68
2246 9303 21
7260 5350 28
9851 4327 30
9453 4656 16
5907 4163 68
7375 6512 13
6004 6681 32
8142 3582 66
3081 3997 78
1957 3033 66
9938 8619 85
5471 3921 63
9887 4451 99
2614 413 78
5541 2606 96
2172 4927 54
1834 2307 9
4009 4680 39
5132 3508 96
4907 7369 65
4090 7976 17
5871 4926 71
6480 5798 82
4575 8135 9
1345 9734 80
2189 8493 98
7726 3078 93
688 5983 97
2690 3256 81
5760 8541 86
4541 2166 33
6314 6666 26
702 218 62
5733 4923 18
557 1352 12
146 6190 33
3241 1039 83
5936 3777 44
2463 6774 38
1393 9818 50
6207 9203 44
9209 9038 5
437 244 11
3989 7916 11
7911 6463 31
2898 9017 20
7237 5935 63
6865 9879 9
1026 5191 39
1867 7711 85
6923 6887 17
2688 4942 58
6023 9161 91
8333 4151 92
4746 1144 54
1010 8819 89
1865 7849 95
3683 8263 92
3942 7230 3
5035 9261 50
1305 5558 11
5719 6673 28
7370 2112 18
6016 1230 39
2626 185 71
8117 7882 92
3286 1053 18
9822 5551 59
4359 9061 3
201 7722 74
703 5486 10
6904 2209 15
3317 2106 47
1270 5212 34
2327 2681 54
6159 1782 23
6579 5417 71
3825 3029 11
900 3822 6
7611 5921 100
3384 6241 95
8519 1072 20
334 5930 95
6699 9389 12
6943 3778 21
9274 4160 85
8446 936 64
8759 4028 48
7132 9791 92
7502 2704 34
3393 6711 33
9024 9774 87
9832 2657 5
8518 2874 60
7438 1703 14
8395 1276 98
8445 9355 58
5469 4530 34
3302 509 31
5048 4201 65
9702 3722 29
8793 5727 19
7565 6749 38
8733 5948 96
4860 5882 40
1877 5320 5
6097 3737 44
2243 2941 29
6256 4858 12
4344 4085 55
37 9533 64
5828 5497 98
4842 3181 24
3802 5323 21
2401 1474 7
5556 7345 60
3422 9404 50
5173 7293 11
9175 4150 86
4401 1311 63
9454 5776 68
1006 2747 63
1997 9712 51
9243 3847 19
693 6657 12
739 7806 66
5281 9661 39
7846 7715 44
7455 9199 1
1329 231 11
2926 2473 53
1090 4799 85
6874 2569 69
644 4801 16
8706 4113 14
7650 5925 87
3768 4455 6
1004 2246 17
5669 5057 46
6353 2319 77
6442 4909 61
6208 8494 43
6903 7566 38
4570 1380 72
7846 2176 91
6653 5501 31
2809 9380 34
5674 2332 73
4000 8592 31
2092 7425 100
1078 3330 69
9736 5015 98
8007 3811 80
1631 2226 5
4054 9774 32
5754 5842 28
9032 6657 30
4981 2034 38
5455 446 53
7892 8284 86
2115 6173 86
3101 4320 12
2275 4045 75
3626 8273 85
7344 5016 44
6637 1424 59
8420 3025 61
148 7068 60
6329 4732 42
7331 7634 70
5587 8290 93
778 4721 14
108 6333 36
772 9372 2
1806 6373 78
9969 1623 22
9213 2025 60
5093 6233 7
1747 8453 97
1021 430 34
7854 7872 22
4165 2571 61
8760 5602 31
9351 7406 77
8667 8422 82
5091 8316 39
7472 3720 13
5398 2410 71
4975 7335 47
9073 9988 44
3013 6126 54
4342 3099 30
3458 8716 77
1224 9327 17
8757 6029 45
1026 181 47
8540 9233 57
3982 4580 88
374 976 93
7264 1432 61
4498 1779 31
1876 3691 57
9097 2108 16
7753 4496 41
2247 6225 47
3568 4620 45
4796 1667 36
7056 3076 26
2522 3403 93
3910 9761 22
2678 6144 91
1907 1299 81
5857 7853 2
3940 6981 93
2203 778 79
65 5717 58
9888 5176 21
6319 4305 90
5279 5188 47
7011 3957 27
3182 9945 4
5790 9665 92
8819 8104 81
6059 7516 80
3611 6998 45
8406 7108 85
84 2407 29
7878 229 67
7197 6143 20
1994 8930 44
4603 7202 85
2692 9733 48
8647 9176 72
7725 4301 32
7103 3487 55
3256 4724 14
9657 3510 77
96 4894 85
5659 8568 87
7729 5970 57
9220 1579 59
1881 6939 4
6412 2255 38
9486 6139 18
191 7169 94
7088 1112 55
1852 5008 69
7108 283 23
9447 8416 78
3867 8588 72
1557 7873 12
523 7776 39
6783 1676 27
4701 2739 43
1023 8015 60
9873 5333 86
9142 7497 58
3916 3043 60
6959 6854 52
9237 3935 23
9260 7986 89
3264 2 32
829 5153 51
7988 9950 3
3992 2877 18
6695 5180 12
4408 6788 66
7507 5968 23
128 8518 50
