10000 100000
727 1921 54
5685 5634 52
8659 5963 86
5483 9598 30
1246 9962 6
6660 1584 5
4842 8207 4
9954 7927 12
5901 2685 45
7009 9977 92
5344 1264 66
7912 9463 29
4492 9569 90
279 1152 1
5055 6291 98
7161 5551 61
5702 7580 84
8018 7586 91
8633 6627 8
8368 2690 13
1112 3994 13
3851 1567 55
9220 5728 85
7687 5136 16
1299 9895 46
4658 5303 76
1370 9777 55
7642 3209 57
586 3972 77
4726 4435 52
330 5593 59
7703 2298 7
7962 4262 1
4069 3013 79
6236 6994 31
24 880 9
1754 9999 11
1243 4201 9
9586 1701 20
1470 6740 99
1203 9533 76
7637 5393 22
3575 9258 34
2853 8733 12
534 5799 72
4091 5853 95
6835 499 60
2444 5949 40
6238 8089 91
6068 9157 32
8718 7327 90
9676 1713 83
6320 9803 55
7965 2878 4
9368 2295 44
1348 5335 49
8159 4592 95
6456 3914 69
4633 7460 71
4971 3700 54
4652 473 81
2492 2537 62
4902 6852 99
9427 2051 1
1861 6205 77
6117 3791 64
6846 4397 75
5900 2522 82
8100 1505 55
5929 2811 25
9336 9117 32
9247 444 98
8231 4264 15
7716 781 75
6940 15 92
1375 2571 5
340 9663 41
8438 9024 23
4029 2758 80
7736 8421 12
4036 4244 69
2209 6864 62
501 8277 57
8293 3812 40
5022 1952 10
1653 7250 94
8983 8438 82
2972 4371 100
1634 3346 58
411 6960 21
7096 466 84
9652 9923 93
6243 5589 77
9439 7838 79
441 3529 13
4425 113 26
9485 3004 96
1319 704 71
3511 3827 61
2410 2619 89
7686 7613 44
5328 6140 53
8533 9449 35
884 1092 92
7872 9420 68
2811 7396 86
4424 1146 53
7614 1744 70
7991 608 2
609 2044 39
7788 2096 81
7005 4752 73
6514 7169 41
9139 5298 74
7739 7357 92
7758 2299 96
1823 7932 58
8481 16 58
7830 5679 3
1224 5929 53
4443 6327 63
8932 6072 28
7261 4382 94
1310 105 87
242 362 57
5139 5362 49
3960 9817 31
5610 9092 46
3290 5613 69
7787 6379 35
343 957 99
887 6268 75
3392 3149 34
5352 9063 1
7164 2061 42
9823 3623 65
4769 1788 80
3149 6827 15
6609 7726 38
7483 4888 43
2865 5761 35
8298 2209 71
442 3634 71
8392 479 11
4653 9323 94
3163 5435 91
3828 8062 65
9638 9091 7
3850 5148 76
1791 8370 38
2011 6241 69
5248 1818 38
5140 5797 86
8110 8200 70
6176 9430 61
3739 4498 57
5919 8641 80
5693 7139 76
3819 6720 71
408 8246 46
2100 605 68
8735 3641 44
2056 9805 11
5746 9454 93
3160 16 57
4824 3384 56
3621 7929 37
857 7476 8
9677 5817 25
6135 5649 69
6344 7246 12
1923 6829 3
2727 6397 99
4373 9488 49
2224 7269 49
9635 501 93
2120 7439 30
993 1264 94
644 1780 88
9193 4862 78
510 6563 33
9678 7688 48
9987 4072 91
1228 7378 51
3898 4006 4
8797 498 42
584 1795 51
3961 5286 18
3967 6983 15
972 1113 71
7470 1436 57
793 2240 59
6592 2226 50
1454 873 5
9747 6015 58
8032 7960 54
34 1234 79
6042 1319 26
4380 4460 46
2436 8814 86
2483 7454 8
7543 2016 17
6413 8682 33
4743 8437 68
2233 325 18
2911 185 26
6853 2163 18
759 5166 16
6346 1839 62
6501 3224 48
2330 9059 40
5059 9013 43
5724 4320 9
5854 962 49
9479 463 48
9561 7121 11
9755 1222 75
9936 3195 68
7598 8833 84
7736 2226 23
670 6905 41
4093 7982 31
8800 7941 26
684 6912 51
5980 6335 27
6152 8498 79
2125 6106 44
8828 4627 6
3170 8117 88
5319 2777 36
2629 6392 19
649 8116 42
177 8262 95
2552 8440 40
2663 5716 13
7398 6074 11
4428 7881 25
8718 6562 54
8017 2024 82
3836 7596 58
5055 1422 95
4045 9525 21
87 4328 45
9207 8701 38
4509 2954 5
5125 4395 4
4485 7581 4
9212 2217 3
6288 646 78
4387 2677 8
9701 3394 40
9040 6595 69
9062 2762 69
6654 6584 71
6831 8930 34
3125 3850 69
7555 2493 85
9184 3022 14
8271 1329 35
9056 6625 9
722 7972 21
573 8255 98
3079 3572 94
8232 1774 52
3662 1313 60
6821 515 48
8468 2011 8
4370 1770 84
5511 6162 24
8074 6260 34
8341 7951 23
5988 5396 1
8227 9899 93
4733 9527 78
138 9382 88
2437 4195 42
4064 4888 29
1540 1577 4
6111 4395 32
2447 8627 95
6728 1415 19
2812 4229 58
2152 1885 72
5361 9743 41
8022 6766 90
1445 5000 55
5592 7761 11
6251 7791 40
9811 2635 31
3054 8432 22
5690 3137 7
415 7538 13
947 483 68
1374 5998 45
1747 245 35
4743 1155 71
2522 9851 52
3330 6846 9
487 4724 53
234 5869 61
9360 5998 40
678 3978 81
1940 7128 39
2652 2822 78
9916 7345 13
9025 9152 45
2571 2347 90
2633 4571 54
8598 6172 62
3541 661 95
944 8510 85
4502 210 30
1218 1876 73
7040 5588 61
5734 619 73
143 2377 57
3537 3066 52
6527 2870 92
2498 7949 69
1088 2387 30
8859 1052 41
3725 5335 29
7306 9314 23
5379 6064 30
1114 8306 39
7855 935 20
7626 2117 99
3117 8247 99
178 3437 54
8650 5598 7
962 8278 42
3002 755 45
3396 3063 30
2796 3668 25
7088 4652 44
6370 2561 59
3705 130 50
9557 4203 36
4522 7221 85
287 562 26
2006 8272 57
8529 6575 84
2059 2668 42
1024 639 94
1737 2874 63
6939 9470 15
3667 3895 31
2901 6391 87
1398 3675 10
5613 1477 21
45 5415 29
3870 1317 35
1611 9133 100
7263 7393 84
4746 5439 31
3207 4659 30
9642 6371 100
6232 3174 41
8873 3403 31
9436 4144 6
4512 2093 86
7233 4905 36
1220 3341 6
2265 4216 21
2212 6576 30
2943 4287 36
9771 1034 38
3004 19 32
4674 7111 32
9681 3307 47
4651 4289 9
3553 4486 94
1512 4139 63
3233 3660 61
6846 1854 59
6831 7338 80
4375 8662 41
168 2440 52
9035 7372 52
5074 5076 77
3774 4063 11
9581 4008 62
5512 1922 11
2690 6170 47
6297 6615 55
1153 8014 55
8477 7243 69
1424 8015 36
7792 1850 61
6750 8641 58
6863 3470 3
2760 979 30
2105 2351 54
3686 7701 84
3589 8850 66
5492 9505 57
1508 7496 3
3117 6510 96
2112 1554 1
7423 4497 25
2801 2356 6
8919 5455 6
3763 6567 43
3005 3022 13
9040 2057 96
7422 6909 6
4378 7463 27
6252 8049 25
9023 7138 97
2294 190 77
6650 4902 55
5549 768 58
6987 5539 22
611 6685 26
6167 534 19
682 8721 73
8799 6466 12
3446 1847 30
2323 1832 94
8578 9406 30
785 8579 64
8180 8565 84
8875 6017 84
1506 8034 78
44 548 70
5245 5088 94
3086 7817 83
387 5736 26
6213 8989 23
568 2301 55
6949 7774 9
5055 8807 24
4480 3232 48
1657 372 55
3357 7008 85
5175 6883 33
7525 5412 51
9477 8989 12
5835 5162 54
6375 6924 60
299 4018 50
8094 6582 33
5201 4510 47
917 6884 42
1734 6438 22
6967 3738 16
7152 1899 84
2753 8237 68
1666 2790 15
8062 9599 22
2457 4773 38
6690 9755 12
9951 8548 17
7151 4253 49
8739 7423 57
2676 6446 31
4127 2981 65
8342 7290 62
337 1964 88
3051 6145 44
8925 7660 67
9188 5789 41
8747 1689 46
4520 2305 90
2758 5875 16
4440 5428 84
2198 5791 36
8178 6395 82
9040 970 34
2242 7912 63
9458 8875 21
8962 4491 31
6781 5669 100
3206 7201 2
8877 6878 53
4546 965 17
8012 740 53
7102 9420 38
1223 7959 33
4201 9590 95
8888 6356 47
9372 1663 8
6201 7720 30
6619 5809 9
9767 9269 60
9168 925 75
9604 7043 9
4483 9367 35
4791 664 5
4868 1333 40
1875 3853 25
7801 754 52
1883 5065 8
6771 9326 70
3513 7782 12
8582 6271 34
8117 835 57
8521 8676 48
9181 1841 2
5547 2393 90
9033 8068 80
1706 2569 62
9660 1649 19
5470 4096 38
4125 1305 36
8068 3081 4
5823 1098 64
8161 3384 82
9386 9246 84
7220 1501 48
13 9095 30
4366 8486 58
3334 1344 26
732 2224 47
8728 438 67
7992 6589 53
947 3163 98
4866 3719 31
1161 6577 17
3648 8926 33
9711 7859 48
3848 8020 80
270 5613 48
4276 8796 81
2341 2713 94
16 6153 66
8133 8503 9
4973 271 10
5233 1168 67
6863 6160 2
2289 1217 92
183 4580 40
1120 7188 41
2978 425 80
3398 1460 75
793 3083 68
2105 7485 91
7925 8612 79
3814 3122 10
6405 8867 70
8195 743 32
1845 2662 41
3693 3459 1
3904 3006 72
3546 9721 68
8286 5759 45
9672 5504 33
8949 4770 66
4782 6115 45
6414 4743 11
2557 9305 42
1028 3003 85
6929 5252 22
5776 4692 61
2854 3839 4
3220 6206 28
708 3484 22
4043 3523 39
7125 1173 66
9342 6423 88
3148 4435 55
6008 4925 18
6030 8668 65
3051 4056 36
7626 2518 30
4038 2167 43
5482 3637 9
9325 470 67
3423 7868 35
2997 370 29
8623 97 74
4039 1768 6
8453 8863 93
360 6273 52
1155 6518 69
4360 8085 90
944 2620 94
4674 8657 48
3808 6562 96
9584 9000 83
3651 2830 32
2820 7093 79
6432 4265 81
26 4383 44
7568 6636 65
3753 3678 50
3951 4364 45
1588 7676 85
2676 576 64
8370 1795 56
3088 2102 71
9432 1348 75
2416 7603 86
3753 2577 67
2307 8509 16
3114 6585 98
9989 5920 34
9132 9316 64
637 4526 5
1797 9388 97
2926 7686 46
9413 7645 36
9979 9983 28
9150 5693 39
5571 4403 76
6069 2889 45
7688 2671 83
5788 7513 15
3821 1901 92
3262 9421 35
427 5334 87
5314 1364 10
4593 2287 94
9850 2283 50
4920 5557 9
3793 3390 16
5466 8320 98
8052 5744 79
8202 4911 94
9341 2684 13
4635 401 8
5909 4454 36
2856 171 94
1370 4113 72
2883 793 11
4992 7763 92
1491 9263 16
1988 1309 55
5807 8632 26
3076 4676 46
3613 9241 46
1970 3923 22
7487 5942 9
5196 3329 100
5565 8348 61
3570 3045 96
4166 9691 42
7981 1325 86
8538 442 16
3687 7177 26
9243 4658 5
7531 3324 46
8294 8529 33
290 175 8
6594 7055 92
5669 3746 48
6819 9963 17
740 1040 97
6223 2163 81
9862 3839 8
405 6705 8
1510 892 38
3735 2024 59
2164 3874 14
2799 8945 46
8134 3637 79
6503 5359 76
7310 2588 94
9675 5467 1
5459 5580 50
7340 6864 17
5494 1803 45
4117 349 64
815 7842 23
3915 7782 96
5061 8870 55
7464 892 87
8252 5341 21
7513 8280 77
5590 6977 72
184 1069 67
8460 7659 39
644 6923 70
3982 8953 69
895 8618 23
7469 552 56
9248 5330 75
688 1884 14
1766 4851 27
3800 9262 95
5682 4296 67
6152 9271 60
9659 4551 86
6343 7233 16
2503 6515 13
5163 3874 44
7885 4932 15
4943 4465 74
3748 1953 11
397 2259 35
806 4509 75
7036 8303 11
3336 529 70
4198 1996 63
7484 9938 45
5897 5858 56
3154 7829 92
6939 8734 25
5854 7633 39
5472 4741 26
598 464 73
2264 3357 36
2396 4034 26
2689 9360 34
9976 3516 68
5445 9010 10
2789 5088 83
3856 7333 61
8847 6655 37
3799 675 36
7902 2113 84
437 4619 44
1461 9885 86
7077 6743 17
7972 1300 30
2820 543 24
2223 8632 29
2428 7505 71
8852 9435 14
9376 4260 14
8560 297 54
4389 1297 32
7585 1431 94
7010 718 31
1922 769 77
7508 6669 66
5060 1067 45
3039 4392 81
3275 4904 28
6292 9816 70
5773 23 67
8341 1452 5
5547 5555 27
1122 9827 46
9857 2334 68
7300 9951 78
6333 2104 84
8710 2409 39
392 9983 53
5879 682 21
9202 1557 37
8151 5361 60
135 5664 9
9100 8631 88
5490 3119 21
1016 339 24
2369 9604 99
8410 4987 38
3879 4322 67
1731 4227 28
7321 2942 9
2370 9258 79
9786 9996 95
2073 6399 67
8855 1825 1
263 9721 54
9309 950 79
8545 2467 20
1561 3091 85
7802 8051 53
680 5627 94
9813 9652 88
9857 5278 13
9563 3089 35
9289 9425 11
393 8658 89
3174 3184 78
5916 8478 85
2325 7040 28
9362 8364 16
1133 470 13
4749 1877 32
1017 6895 11
6481 9830 72
7671 8598 78
9171 7097 1
4897 4754 56
9347 3714 33
2611 2983 70
2810 9180 27
1594 9164 11
8722 4305 32
9147 321 21
6687 5031 60
3858 846 75
3845 5084 63
5994 7222 81
477 8710 74
2019 3723 16
6448 7559 46
2251 2610 50
1034 3384 35
4092 6811 77
6695 4054 26
5961 8756 64
6214 3202 91
251 6788 15
834 3292 80
8292 1785 82
5535 3338 78
2371 1401 91
556 5912 11
7159 6148 47
8827 8712 54
5843 139 54
3739 4857 73
9083 459 98
18 7275 45
5317 561 7
5303 4757 20
2378 4613 78
8170 5448 60
548 1308 7
1409 3200 100
4313 4257 23
4359 4573 35
6149 5553 44
9794 3733 11
912 5881 48
5498 5859 45
5132 9530 17
4036 5147 59
7317 4549 22
7260 3319 56
1979 1549 17
5620 2536 37
7127 1469 17
6635 3274 86
7328 3288 9
6531 3671 5
6992 3845 34
2034 3642 34
6077 1635 12
6532 9785 75
4376 6314 5
6961 3607 74
630 6228 52
4456 294 21
5518 2450 22
9428 8763 17
5464 4325 99
435 7462 58
6392 6244 80
1694 322 24
7865 1516 73
1422 1748 80
1128 7943 96
6055 9189 19
8623 2508 97
1840 9654 63
5314 9699 59
5372 5165 41
3023 764 49
8469 8676 7
6799 8492 46
3346 4076 50
4197 6621 57
486 3643 2
926 2286 95
2853 2282 17
5708 1728 6
5493 7060 75
7757 885 41
8521 9884 8
8970 7921 90
5440 7581 89
4166 2807 79
3008 2318 6
4853 6243 95
9144 8215 47
4355 8722 79
4851 3959 100
7583 4540 71
6387 36 63
8827 3163 90
3134 4080 28
7578 3277 88
462 5866 72
411 559 49
6101 2821 60
1089 284 96
9282 3352 1
2497 4750 27
2151 9981 84
5409 1155 59
8123 6134 77
4530 2431 21
5246 9628 67
235 2932 90
5025 951 82
7349 6850 9
5378 5678 87
5949 1328 68
1479 3442 49
7006 1179 46
7399 8579 94
7353 3128 88
2033 9514 26
5728 9509 15
7084 2493 64
8783 8042 89
3621 5717 30
7370 9553 80
8388 9598 38
8632 9738 89
363 2637 92
633 5744 20
448 5223 89
7393 1237 68
6222 2472 50
2212 2915 51
5838 5098 67
7893 2541 34
5111 5780 66
7916 4147 32
4760 557 54
7017 6372 51
5618 7524 11
1137 4334 84
6156 9839 91
178 7778 79
1 4224 79
6895 4709 74
2518 3665 1
2741 8548 74
5234 5201 87
799 2603 5
9777 1828 91
4059 1535 55
6834 154 27
5519 8086 15
1368 3279 11
1045 2966 61
3300 5432 23
8720 7950 15
3292 9034 87
3486 100 34
5076 5914 23
4560 4238 16
7885 5040 88
7803 597 2
2574 3868 51
6580 1941 16
6935 6698 35
10000 7677 56
8889 3077 53
7270 5714 32
4202 1921 46
2927 64 84
9620 9255 4
2555 7012 42
9857 4041 69
9340 3460 85
988 8415 31
9738 1637 84
7499 3966 78
8840 1812 35
948 257 49
8654 8913 34
3278 372 8
1649 7327 13
1415 6793 11
6301 7492 39
8607 9872 80
4752 7008 55
9404 9856 49
1422 1754 52
422 8757 79
1627 9392 11
544 1324 77
8773 978 87
6979 2406 5
4652 6058 44
8926 6093 30
6840 3584 83
5441 8508 20
9195 8255 70
8891 1880 37
9003 3276 81
1206 1963 73
1483 3241 68
107 5585 36
4877 9395 50
4661 6490 7
6084 6414 30
7047 4058 62
7798 821 1
4778 9433 73
1717 5971 65
5654 8210 30
9644 6122 86
7594 9013 65
2461 9883 70
8236 116 86
4249 5283 52
4207 4122 1
4595 4995 94
686 5982 66
7656 1368 15
2742 5761 100
2962 2703 20
8752 439 75
3976 8549 52
4700 3477 45
406 213 1
8649 7177 9
5468 4513 61
8356 4503 96
2094 5464 44
6699 8524 74
27 5414 37
3076 5140 21
6814 6382 24
7314 7054 49
6454 5003 68
8361 7528 45
9443 1276 77
8384 9293 36
2541 5058 56
9353 3638 47
6640 2170 25
5199 7791 83
1071 7228 94
8148 4148 29
5614 85 17
2534 6733 32
3760 1523 37
1519 3264 72
9598 760 50
8894 605 41
5870 1631 8
4143 714 8
700 7529 89
8167 6509 54
3753 5057 49
5390 9062 88
8655 4495 74
4888 9026 82
3123 4414 20
775 4076 74
3703 6933 52
1498 493 24
5432 6302 16
9918 8860 93
1857 7519 89
8098 5079 8
168 8253 50
3423 1946 32
2025 8984 45
9626 4911 59
1377 2572 45
9241 7865 83
2879 9184 18
7147 3460 26
3752 8679 77
9537 1183 6
5581 1487 68
8171 4198 6
8031 3895 9
4880 9282 6
5982 6807 20
8440 7315 14
6566 2941 8
4289 3448 36
6601 3907 19
5409 2957 95
3733 7601 32
8708 5969 3
7154 7613 68
6763 2282 41
586 8858 64
6527 5577 88
2838 314 14
5067 3826 8
2645 2166 86
7755 1766 55
5492 9909 67
932 1775 50
4501 3129 82
3491 3372 5
2017 5350 99
899 828 32
7478 9440 23
8547 467 85
5902 4561 71
377 6475 25
6248 2662 70
6139 7701 62
2401 3257 57
6744 8207 66
8564 4860 18
3403 4140 43
1816 8291 66
4199 6299 21
3942 9576 68
7635 1307 41
1187 8938 48
6447 9640 71
3682 4417 4
1958 5844 19
6163 6024 59
4405 121 29
7821 5866 53
7720 4577 67
6344 8347 33
133 1946 27
467 1790 97
2275 1384 47
8224 433 45
2422 3544 81
55 6177 96
2220 8605 6
3212 1785 24
7327 3544 82
7413 5724 76
2562 6580 4
8278 2321 10
790 2434 54
3242 2572 19
9903 6826 29
2775 7875 25
5353 9951 42
3758 7752 98
4061 5640 89
3079 6068 75
7652 4838 63
7613 4660 64
1865 1393 58
5385 3299 56
7107 2126 21
6446 4144 44
3846 833 63
7243 1182 58
5593 6622 28
5294 9551 1
82 8423 70
3411 854 31
5550 9931 15
7794 6356 84
8982 623 29
6761 8373 98
6145 7898 68
7159 8477 23
7312 3244 56
8361 1087 95
9316 100 19
3207 6984 39
5993 2640 71
1785 2387 60
7210 2823 66
1892 2168 35
3560 9922 10
6891 2450 44
3838 7410 53
8733 1784 35
9612 4864 33
6192 9204 37
1667 3159 59
485 6704 34
8745 3367 15
6093 9056 37
3155 868 48
4157 5254 35
438 3161 96
7822 136 73
2486 3788 18
303 6138 91
202 8868 84
2915 2388 58
6662 501 93
3414 2987 65
6829 7010 75
1184 1042 21
3670 8241 91
5716 3998 38
8490 4165 45
8971 790 23
8724 8953 20
4887 9008 97
5845 9825 37
4640 7569 48
3179 5467 56
2166 8993 55
3964 4337 19
1861 4183 37
5486 8675 95
1085 1893 86
9888 5382 56
1861 6493 96
9268 827 3
6032 4014 9
3421 5035 95
4542 6048 70
6852 2453 97
7152 814 56
1115 4190 94
1626 5955 66
956 3907 66
8994 4646 32
245 629 79
1552 6367 12
7926 7404 75
3902 6402 24
9464 2339 88
7908 8236 9
6314 9181 73
3431 1672 43
1077 234 31
8364 3177 43
869 1840 48
8171 6071 71
551 4785 13
6071 1051 8
3341 8737 86
5089 7691 75
9980 7272 91
1147 595 25
4674 9520 71
9209 9913 33
8024 6982 99
3176 256 73
801 8182 6
7294 2136 83
6307 7852 33
2442 8518 70
4779 9247 66
7824 7671 60
3136 3707 52
4667 7386 47
8308 8582 71
5397 7400 89
4242 2301 29
9990 573 10
1646 4449 87
9188 1776 12
3855 7618 20
4701 7032 68
1491 1152 82
6922 6033 97
2987 7283 62
5268 873 42
6941 8753 54
3016 2449 75
7362 6415 59
8965 5191 5
1057 6980 12
6433 7519 2
8076 7985 93
8863 2300 40
5300 7234 67
3702 3440 37
7553 6779 88
3439 2218 86
6342 1207 7
8775 1830 18
3375 749 89
199 3356 61
6558 1056 80
4669 2291 47
1175 406 90
7885 4901 83
8715 3075 40
5046 566 89
9991 7408 80
3529 5209 45
1171 1447 45
4184 7215 30
5158 26 84
3027 6536 29
935 8739 85
7377 9473 69
6451 3248 67
3546 3816 95
6016 3352 24
2676 1923 67
2904 7719 60
2207 7009 94
5161 6328 34
675 9068 35
9767 9637 13
8524 590 41
856 6448 29
8841 7064 6
1744 7185 56
5056 5039 27
2345 8063 36
7151 3428 57
3437 6093 83
5809 8069 55
6703 6219 80
4266 2068 68
608 6885 97
5125 9718 45
5776 2834 83
3618 5424 48
5020 7497 83
6332 7823 91
3173 3207 88
5088 4316 27
6783 5742 56
1675 1302 31
9769 2332 66
947 189 46
4468 8115 48
829 8933 54
3761 8447 83
7617 2145 80
9196 8058 83
6739 9337 41
9401 5557 20
8841 6801 37
4471 5560 49
5346 2726 7
4957 9489 7
1577 5325 42
1358 6949 20
5644 871 55
907 4162 95
8433 6596 34
1877 9166 100
3077 7953 75
3938 7096 41
2395 4333 58
2645 8718 89
5567 9217 53
816 8723 2
5564 2376 85
9194 301 19
4568 5435 1
9860 4501 88
9421 6583 81
8944 8886 84
3810 3971 59
8404 2181 51
4099 1209 85
2101 1724 90
6988 3984 70
9008 9264 23
5772 7651 100
4930 1958 3
2929 1817 9
509 9775 73
870 9362 56
5274 7374 10
8842 9662 77
8457 9465 17
2603 1556 20
6969 7062 73
521 5188 7
2234 2026 7
6385 6745 90
564 7115 64
9595 4968 45
1435 7399 85
1961 3999 25
7146 5613 28
7848 6552 8
1007 1911 26
5389 1639 99
3304 2734 99
4778 5414 71
7144 5837 6
1028 8446 28
535 8090 45
7498 2716 56
1193 4098 34
2493 6558 45
9815 3237 17
6202 9937 82
981 2065 53
3758 4371 65
3022 6766 36
9972 2995 13
6450 7685 96
3765 3531 67
9310 391 3
9885 6061 77
6900 1296 59
3921 974 46
839 8136 87
2542 4784 63
3150 1742 51
6480 5657 9
4369 7660 47
2730 6241 43
1021 7286 94
6317 6086 81
2953 7889 68
2160 5868 28
3867 2017 61
7542 2514 62
1574 9607 91
4939 243 70
4976 3674 48
2344 796 65
4622 7920 68
5962 8430 22
9522 3772 19
9453 2891 28
4476 7013 45
6116 2208 49
1663 4132 48
5702 7662 51
5597 5984 61
9840 6810 47
4625 7567 17
121 6309 98
8727 3381 76
7285 5194 7
6589 4236 98
9518 1050 22
5507 6628 23
1675 8049 24
5119 206 67
7705 3985 28
272 4161 24
38 9582 89
3126 3198 86
5922 1557 64
9956 6420 64
251 5219 100
3437 1103 65
6948 9661 51
1665 9744 29
7873 7830 73
7723 9004 44
3504 5511 69
2790 7897 32
3383 5434 95
6179 3630 67
6164 1927 80
3523 8561 72
2830 4656 35
8228 1949 67
5440 6105 92
7676 9035 91
4325 7604 76
8532 928 24
5798 3623 54
5887 9615 41
2002 1292 83
6298 5195 85
5402 8904 95
2109 4111 6
7796 7120 74
8578 8663 19
6022 5888 30
6039 4717 59
5578 158 42
2121 9396 45
2382 4820 31
3415 4506 98
6738 819 60
6268 7966 47
7652 323 26
5053 5299 58
9413 17 78
1874 1925 98
7470 5760 27
5305 8414 45
2843 7775 6
6575 3672 88
2605 2703 24
2921 3049 28
8232 3676 77
5947 1085 96
2306 3176 28
1413 3999 5
8847 9850 96
5543 6879 76
6243 7759 64
5063 2846 26
9925 8441 18
9018 7966 58
2584 5845 80
2053 7822 7
700 9770 33
7954 4876 98
2216 9840 14
2501 278 52
7860 7004 60
1081 7981 95
4669 8150 72
7396 4960 17
6565 4898 1
201 3476 12
2501 7708 24
7695 3475 38
1663 6616 99
4367 7561 37
8556 5967 48
1633 84 3
2444 5443 94
2159 7620 47
236 5458 26
6091 8160 40
2363 2871 37
5396 8365 35
451 7684 11
8062 5447 2
7186 3238 27
5718 7229 89
1325 7173 43
1158 2357 79
920 931 69
649 3772 36
8265 4014 94
5126 7910 13
3278 9010 47
9062 9695 87
7812 9630 64
6286 7866 45
4147 9716 15
1366 7238 3
7615 3267 10
8895 6050 5
1765 6881 77
1296 1352 53
7820 485 49
5924 2961 24
5036 7303 74
5403 7453 91
5903 3239 30
3982 2021 91
6734 4046 30
1494 2190 57
4423 3215 96
3516 344 63
5255 3824 96
7310 2227 78
1765 9208 23
7580 6780 45
5255 1680 93
2638 2870 61
9498 6662 44
5308 2787 47
5513 2230 97
2745 9442 91
6144 289 20
1446 880 27
7385 5820 23
5821 9726 71
214 1989 22
83 2316 59
8385 3926 75
3198 6995 23
2808 8955 17
180 8234 63
469 6067 89
6300 9030 15
8833 2639 90
7128 6645 85
1412 9697 50
4847 5408 15
6771 2085 53
1773 5936 22
2819 8937 8
5350 1625 9
7709 6049 70
8311 2110 24
2793 9045 30
1370 7219 60
5830 9802 86
8523 8037 77
6433 9572 24
6739 154 74
6290 1469 8
5117 9828 50
4924 4723 100
7529 3624 57
7710 4207 29
3283 6207 3
4071 2598 89
4309 293 59
6977 7413 96
8424 283 37
1462 2148 19
5035 1581 17
3950 5901 66
1528 8891 45
7712 1738 77
8674 9984 33
9557 8672 53
1100 1049 50
4479 1471 77
1685 1688 7
8779 6380 51
4402 756 84
8873 1653 54
649 2983 51
8017 9943 31
4079 2986 82
4579 6556 68
6995 9544 35
390 5947 21
6390 4880 31
2038 905 79
8820 5944 26
2432 4764 91
440 9334 61
3872 7574 3
2887 5176 97
8892 7226 81
3101 8662 31
1444 7323 88
6870 791 33
4814 9102 62
8706 9460 4
1066 459 8
5921 2671 2
1403 8475 12
2867 9879 13
1718 9294 54
6158 7653 9
9044 1678 29
928 3874 25
3416 7233 61
4145 9161 48
83 4937 12
1495 8804 43
2702 296 1
8476 4160 39
529 1330 11
1824 3019 40
7351 3850 39
8982 9637 33
2028 4496 75
6733 50 21
7455 1487 64
8517 2558 77
7157 4415 68
7052 4631 18
8448 9571 88
1241 2743 76
1554 774 82
963 3127 94
8491 269 25
2089 6415 15
6044 8310 61
5429 5154 11
5415 7670 21
2598 8875 35
6622 5802 91
121 232 84
6608 1751 51
5140 5847 94
6997 4125 29
9178 8792 66
3856 3200 70
7734 2493 72
6691 2036 98
5105 2012 25
9088 8201 30
875 1095 38
9379 5092 21
1070 5425 49
8393 3043 92
9872 4614 47
3837 7432 84
4792 8496 26
3789 3311 35
6988 5211 42
2163 5688 36
8175 6001 13
2920 6377 10
1954 8445 16
9403 2242 36
1440 7623 93
1871 529 67
6277 9901 77
9306 2875 66
2568 7867 100
1982 9741 66
160 7430 12
7378 1304 3
7976 1820 56
8161 3231 68
5280 4431 8
2999 5669 34
7296 1444 63
9123 1482 45
7796 8901 70
9615 4897 72
8164 2123 90
3832 6772 58
3832 9393 42
4701 29 73
9139 9727 81
2984 2297 31
3500 8052 3
5923 1092 93
5692 7970 33
1683 5187 4
1873 6139 11
5322 182 63
1389 9105 86
1955 7708 93
5801 4621 70
3897 2109 68
3480 9479 51
1368 3688 48
3658 2058 75
396 5528 28
7925 5686 98
9757 15 94
86 8725 32
4479 4944 1
8775 7484 79
478 9829 64
1369 7344 42
1471 3057 59
8506 5540 6
8552 3888 8
8301 7473 90
5689 9901 12
4091 4051 36
10000 8378 46
149 417 63
7789 1846 22
5514 3199 100
3910 1847 47
7147 6455 88
66 8295 80
4063 6567 7
9971 8358 24
4119 1038 28
4215 8646 67
6611 9705 59
2573 9256 72
563 4021 4
5754 2460 34
608 3629 12
564 3909 92
7975 6340 21
7740 8118 1
8258 2438 57
6677 1996 61
8092 296 67
7156 6500 70
7981 5875 39
6276 5839 43
7766 2830 100
8330 545 72
1213 2109 72
306 145 71
1259 3062 26
9211 9244 29
1711 8641 23
7963 2908 23
5026 6743 96
744 5026 30
5316 5740 78
9014 4238 42
